Inst,Seed,Alpha,InitialNodes,Feasible,Of
instances\TV\eil30_80.csv,8,0,NoInitialNodes,True,667.81
instances\TV\eil30_80.csv,8,0,DistancePriority,True,722.37
instances\TV\eil30_80.csv,8,0,DemandPriority,True,722.37
instances\TV\eil30_80.csv,9,0,NoInitialNodes,True,675.11
instances\TV\eil30_80.csv,9,0,DistancePriority,True,722.37
instances\TV\eil30_80.csv,9,0,DemandPriority,True,722.37
instances\TV\eil30_80.csv,10,0,NoInitialNodes,True,662.75
instances\TV\eil30_80.csv,10,0,DistancePriority,True,722.37
instances\TV\eil30_80.csv,10,0,DemandPriority,True,722.37
instances\TV\eil30_80.csv,11,0,NoInitialNodes,True,662.75
instances\TV\eil30_80.csv,11,0,DistancePriority,True,722.37
instances\TV\eil30_80.csv,11,0,DemandPriority,True,722.37
instances\TV\eil30_80.csv,12,0,NoInitialNodes,True,680.17
instances\TV\eil30_80.csv,12,0,DistancePriority,True,741.95
instances\TV\eil30_80.csv,12,0,DemandPriority,True,741.95
instances\TV\eil30_80.csv,13,0,NoInitialNodes,True,662.75
instances\TV\eil30_80.csv,13,0,DistancePriority,True,722.37
instances\TV\eil30_80.csv,13,0,DemandPriority,True,722.37
instances\TV\eil30_80.csv,14,0,NoInitialNodes,True,680.17
instances\TV\eil30_80.csv,14,0,DistancePriority,True,808.34
instances\TV\eil30_80.csv,14,0,DemandPriority,True,808.34
instances\TV\eil30_80.csv,15,0,NoInitialNodes,True,667.81
instances\TV\eil30_80.csv,15,0,DistancePriority,True,722.37
instances\TV\eil30_80.csv,15,0,DemandPriority,True,722.37
instances\TV\eil30_80.csv,16,0,NoInitialNodes,True,675.11
instances\TV\eil30_80.csv,16,0,DistancePriority,True,808.34
instances\TV\eil30_80.csv,16,0,DemandPriority,True,808.34
instances\TV\eil30_80.csv,17,0,NoInitialNodes,True,675.11
instances\TV\eil30_80.csv,17,0,DistancePriority,True,769.36
instances\TV\eil30_80.csv,17,0,DemandPriority,True,769.36
instances\TV\eil30_80.csv,18,0,NoInitialNodes,True,680.17
instances\TV\eil30_80.csv,18,0,DistancePriority,True,780.63
instances\TV\eil30_80.csv,18,0,DemandPriority,True,780.63
instances\TV\eil30_80.csv,19,0,NoInitialNodes,True,667.81
instances\TV\eil30_80.csv,19,0,DistancePriority,True,824.19
instances\TV\eil30_80.csv,19,0,DemandPriority,True,824.19
instances\TV\eil30_80.csv,0,0.1,NoInitialNodes,True,789.47
instances\TV\eil30_80.csv,0,0.1,DistancePriority,True,843.23
instances\TV\eil30_80.csv,0,0.1,DemandPriority,True,894.8
instances\TV\eil30_80.csv,1,0.1,NoInitialNodes,True,752.31
instances\TV\eil30_80.csv,1,0.1,DistancePriority,True,893.06
instances\TV\eil30_80.csv,1,0.1,DemandPriority,True,869.99
instances\TV\eil30_80.csv,2,0.1,NoInitialNodes,True,749.16
instances\TV\eil30_80.csv,2,0.1,DistancePriority,True,825.19
instances\TV\eil30_80.csv,2,0.1,DemandPriority,True,899.91
instances\TV\eil30_80.csv,3,0.1,NoInitialNodes,True,801.76
instances\TV\eil30_80.csv,3,0.1,DistancePriority,True,862.1
instances\TV\eil30_80.csv,3,0.1,DemandPriority,True,815.79
instances\TV\eil30_80.csv,4,0.1,NoInitialNodes,True,713.52
instances\TV\eil30_80.csv,4,0.1,DistancePriority,True,894.46
instances\TV\eil30_80.csv,4,0.1,DemandPriority,True,951.7
instances\TV\eil30_80.csv,5,0.1,NoInitialNodes,True,763.89
instances\TV\eil30_80.csv,5,0.1,DistancePriority,True,857.04
instances\TV\eil30_80.csv,5,0.1,DemandPriority,True,857.04
instances\TV\eil30_80.csv,6,0.1,NoInitialNodes,True,776.94
instances\TV\eil30_80.csv,6,0.1,DistancePriority,True,839.73
instances\TV\eil30_80.csv,6,0.1,DemandPriority,True,839.73
instances\TV\eil30_80.csv,7,0.1,NoInitialNodes,True,788.23
instances\TV\eil30_80.csv,7,0.1,DistancePriority,True,921.57
instances\TV\eil30_80.csv,7,0.1,DemandPriority,True,859.15
instances\TV\eil30_80.csv,8,0.1,NoInitialNodes,True,773.08
instances\TV\eil30_80.csv,8,0.1,DistancePriority,True,838.97
instances\TV\eil30_80.csv,8,0.1,DemandPriority,True,882.79
instances\TV\eil30_80.csv,9,0.1,NoInitialNodes,True,707.3
instances\TV\eil30_80.csv,9,0.1,DistancePriority,True,780.62
instances\TV\eil30_80.csv,9,0.1,DemandPriority,True,870.05
instances\TV\eil30_80.csv,10,0.1,NoInitialNodes,True,769.35
instances\TV\eil30_80.csv,10,0.1,DistancePriority,True,936.75
instances\TV\eil30_80.csv,10,0.1,DemandPriority,False,672.2
instances\TV\eil30_80.csv,11,0.1,NoInitialNodes,True,815.27
instances\TV\eil30_80.csv,11,0.1,DistancePriority,True,892.17
instances\TV\eil30_80.csv,11,0.1,DemandPriority,True,845.69
instances\TV\eil30_80.csv,12,0.1,NoInitialNodes,True,664.11
instances\TV\eil30_80.csv,12,0.1,DistancePriority,True,788.1
instances\TV\eil30_80.csv,12,0.1,DemandPriority,False,699.09
instances\TV\eil30_80.csv,13,0.1,NoInitialNodes,True,656.16
instances\TV\eil30_80.csv,13,0.1,DistancePriority,True,964.97
instances\TV\eil30_80.csv,13,0.1,DemandPriority,True,964.97
instances\TV\eil30_80.csv,14,0.1,NoInitialNodes,True,825.19
instances\TV\eil30_80.csv,14,0.1,DistancePriority,True,782.46
instances\TV\eil30_80.csv,14,0.1,DemandPriority,True,898.8
instances\TV\eil30_80.csv,15,0.1,NoInitialNodes,True,674.14
instances\TV\eil30_80.csv,15,0.1,DistancePriority,True,810.68
instances\TV\eil30_80.csv,15,0.1,DemandPriority,True,805.2
instances\TV\eil30_80.csv,16,0.1,NoInitialNodes,True,825.69
instances\TV\eil30_80.csv,16,0.1,DistancePriority,True,920.64
instances\TV\eil30_80.csv,16,0.1,DemandPriority,True,1004.4
instances\TV\eil30_80.csv,17,0.1,NoInitialNodes,True,784.58
instances\TV\eil30_80.csv,17,0.1,DistancePriority,True,937.62
instances\TV\eil30_80.csv,17,0.1,DemandPriority,False,647.7
instances\TV\eil30_80.csv,18,0.1,NoInitialNodes,True,859.82
instances\TV\eil30_80.csv,18,0.1,DistancePriority,True,917.45
instances\TV\eil30_80.csv,18,0.1,DemandPriority,True,815.27
instances\TV\eil30_80.csv,19,0.1,NoInitialNodes,True,679.8
instances\TV\eil30_80.csv,19,0.1,DistancePriority,True,768.2
instances\TV\eil30_80.csv,19,0.1,DemandPriority,False,535.96
instances\TV\eil30_80.csv,0,0.2,NoInitialNodes,True,895.81
instances\TV\eil30_80.csv,0,0.2,DistancePriority,True,960.47
instances\TV\eil30_80.csv,0,0.2,DemandPriority,True,938.33
instances\TV\eil30_80.csv,1,0.2,NoInitialNodes,True,882.26
instances\TV\eil30_80.csv,1,0.2,DistancePriority,False,582.2
instances\TV\eil30_80.csv,1,0.2,DemandPriority,False,661.15
instances\TV\eil30_80.csv,2,0.2,NoInitialNodes,True,865.37
instances\TV\eil30_80.csv,2,0.2,DistancePriority,True,792.81
instances\TV\eil30_80.csv,2,0.2,DemandPriority,True,933.81
instances\TV\eil30_80.csv,3,0.2,NoInitialNodes,True,918.53
instances\TV\eil30_80.csv,3,0.2,DistancePriority,False,666.49
instances\TV\eil30_80.csv,3,0.2,DemandPriority,True,740.81
instances\TV\eil30_80.csv,4,0.2,NoInitialNodes,True,758.07
instances\TV\eil30_80.csv,4,0.2,DistancePriority,False,705.86
instances\TV\eil30_80.csv,4,0.2,DemandPriority,False,626.58
instances\TV\eil30_80.csv,5,0.2,NoInitialNodes,True,738.8
instances\TV\eil30_80.csv,5,0.2,DistancePriority,True,993.21
instances\TV\eil30_80.csv,5,0.2,DemandPriority,False,756.29
instances\TV\eil30_80.csv,6,0.2,NoInitialNodes,True,905.26
instances\TV\eil30_80.csv,6,0.2,DistancePriority,True,978.97
instances\TV\eil30_80.csv,6,0.2,DemandPriority,True,866.99
instances\TV\eil30_80.csv,7,0.2,NoInitialNodes,True,822.35
instances\TV\eil30_80.csv,7,0.2,DistancePriority,True,790.41
instances\TV\eil30_80.csv,7,0.2,DemandPriority,True,754.18
instances\TV\eil30_80.csv,8,0.2,NoInitialNodes,True,829.43
instances\TV\eil30_80.csv,8,0.2,DistancePriority,True,748.31
instances\TV\eil30_80.csv,8,0.2,DemandPriority,True,805.75
instances\TV\eil30_80.csv,9,0.2,NoInitialNodes,True,620.36
instances\TV\eil30_80.csv,9,0.2,DistancePriority,True,830.92
instances\TV\eil30_80.csv,9,0.2,DemandPriority,True,909.05
instances\TV\eil30_80.csv,10,0.2,NoInitialNodes,True,808.57
instances\TV\eil30_80.csv,10,0.2,DistancePriority,True,918.75
instances\TV\eil30_80.csv,10,0.2,DemandPriority,True,846.86
instances\TV\eil30_80.csv,11,0.2,NoInitialNodes,True,891.56
instances\TV\eil30_80.csv,11,0.2,DistancePriority,True,959.43
instances\TV\eil30_80.csv,11,0.2,DemandPriority,True,956.41
instances\TV\eil30_80.csv,12,0.2,NoInitialNodes,True,738.59
instances\TV\eil30_80.csv,12,0.2,DistancePriority,True,771.87
instances\TV\eil30_80.csv,12,0.2,DemandPriority,True,867.28
instances\TV\eil30_80.csv,13,0.2,NoInitialNodes,True,806.77
instances\TV\eil30_80.csv,13,0.2,DistancePriority,True,990.41
instances\TV\eil30_80.csv,13,0.2,DemandPriority,True,981.54
instances\TV\eil30_80.csv,14,0.2,NoInitialNodes,True,860.08
instances\TV\eil30_80.csv,14,0.2,DistancePriority,True,939.09
instances\TV\eil30_80.csv,14,0.2,DemandPriority,True,992.48
instances\TV\eil30_80.csv,15,0.2,NoInitialNodes,True,724.94
instances\TV\eil30_80.csv,15,0.2,DistancePriority,True,676.82
instances\TV\eil30_80.csv,15,0.2,DemandPriority,True,793.2
instances\TV\eil30_80.csv,16,0.2,NoInitialNodes,True,731.94
instances\TV\eil30_80.csv,16,0.2,DistancePriority,True,906.18
instances\TV\eil30_80.csv,16,0.2,DemandPriority,True,955.57
instances\TV\eil30_80.csv,17,0.2,NoInitialNodes,True,855.97
instances\TV\eil30_80.csv,17,0.2,DistancePriority,True,960.37
instances\TV\eil30_80.csv,17,0.2,DemandPriority,True,920.28
instances\TV\eil30_80.csv,18,0.2,NoInitialNodes,True,732.71
instances\TV\eil30_80.csv,18,0.2,DistancePriority,True,838.14
instances\TV\eil30_80.csv,18,0.2,DemandPriority,True,890.73
instances\TV\eil30_80.csv,19,0.2,NoInitialNodes,True,921.74
instances\TV\eil30_80.csv,19,0.2,DistancePriority,False,676.22
instances\TV\eil30_80.csv,19,0.2,DemandPriority,True,751.52
instances\TV\eil30_80.csv,0,0.3,NoInitialNodes,True,844.64
instances\TV\eil30_80.csv,0,0.3,DistancePriority,True,1059.08
instances\TV\eil30_80.csv,0,0.3,DemandPriority,True,1196.79
instances\TV\eil30_80.csv,1,0.3,NoInitialNodes,True,913.93
instances\TV\eil30_80.csv,1,0.3,DistancePriority,True,1030.65
instances\TV\eil30_80.csv,1,0.3,DemandPriority,True,964.16
instances\TV\eil30_80.csv,2,0.3,NoInitialNodes,True,986.28
instances\TV\eil30_80.csv,2,0.3,DistancePriority,True,1090.52
instances\TV\eil30_80.csv,2,0.3,DemandPriority,True,964.58
instances\TV\eil30_80.csv,3,0.3,NoInitialNodes,True,922.54
instances\TV\eil30_80.csv,3,0.3,DistancePriority,False,799.68
instances\TV\eil30_80.csv,3,0.3,DemandPriority,True,862.94
instances\TV\eil30_80.csv,4,0.3,NoInitialNodes,True,811.04
instances\TV\eil30_80.csv,4,0.3,DistancePriority,True,1036.65
instances\TV\eil30_80.csv,4,0.3,DemandPriority,True,1055.48
instances\TV\eil30_80.csv,5,0.3,NoInitialNodes,True,907.1
instances\TV\eil30_80.csv,5,0.3,DistancePriority,True,1112.87
instances\TV\eil30_80.csv,5,0.3,DemandPriority,True,938.1
instances\TV\eil30_80.csv,6,0.3,NoInitialNodes,True,1030.69
instances\TV\eil30_80.csv,6,0.3,DistancePriority,True,954.89
instances\TV\eil30_80.csv,6,0.3,DemandPriority,True,1002.68
instances\TV\eil30_80.csv,7,0.3,NoInitialNodes,True,963.34
instances\TV\eil30_80.csv,7,0.3,DistancePriority,False,827.97
instances\TV\eil30_80.csv,7,0.3,DemandPriority,True,737.19
instances\TV\eil30_80.csv,8,0.3,NoInitialNodes,True,989.63
instances\TV\eil30_80.csv,8,0.3,DistancePriority,True,1081.07
instances\TV\eil30_80.csv,8,0.3,DemandPriority,True,1060.86
instances\TV\eil30_80.csv,9,0.3,NoInitialNodes,True,938.72
instances\TV\eil30_80.csv,9,0.3,DistancePriority,False,838.5
instances\TV\eil30_80.csv,9,0.3,DemandPriority,True,950.01
instances\TV\eil30_80.csv,10,0.3,NoInitialNodes,True,977.89
instances\TV\eil30_80.csv,10,0.3,DistancePriority,True,958.43
instances\TV\eil30_80.csv,10,0.3,DemandPriority,True,954.28
instances\TV\eil30_80.csv,11,0.3,NoInitialNodes,True,994.62
instances\TV\eil30_80.csv,11,0.3,DistancePriority,True,1042.92
instances\TV\eil30_80.csv,11,0.3,DemandPriority,True,975.97
instances\TV\eil30_80.csv,12,0.3,NoInitialNodes,True,799.78
instances\TV\eil30_80.csv,12,0.3,DistancePriority,False,807.53
instances\TV\eil30_80.csv,12,0.3,DemandPriority,False,818.03
instances\TV\eil30_80.csv,13,0.3,NoInitialNodes,True,837.65
instances\TV\eil30_80.csv,13,0.3,DistancePriority,True,929.37
instances\TV\eil30_80.csv,13,0.3,DemandPriority,True,879.42
instances\TV\eil30_80.csv,14,0.3,NoInitialNodes,False,771.07
instances\TV\eil30_80.csv,14,0.3,DistancePriority,True,918.39
instances\TV\eil30_80.csv,14,0.3,DemandPriority,True,840.77
instances\TV\eil30_80.csv,15,0.3,NoInitialNodes,True,847.85
instances\TV\eil30_80.csv,15,0.3,DistancePriority,True,979.62
instances\TV\eil30_80.csv,15,0.3,DemandPriority,True,904.28
instances\TV\eil30_80.csv,16,0.3,NoInitialNodes,True,997.21
instances\TV\eil30_80.csv,16,0.3,DistancePriority,True,1116.78
instances\TV\eil30_80.csv,16,0.3,DemandPriority,True,1066.97
instances\TV\eil30_80.csv,17,0.3,NoInitialNodes,True,967.45
instances\TV\eil30_80.csv,17,0.3,DistancePriority,True,836.77
instances\TV\eil30_80.csv,17,0.3,DemandPriority,True,1012.03
instances\TV\eil30_80.csv,18,0.3,NoInitialNodes,True,1017.23
instances\TV\eil30_80.csv,18,0.3,DistancePriority,True,1102.37
instances\TV\eil30_80.csv,18,0.3,DemandPriority,True,972.21
instances\TV\eil30_80.csv,19,0.3,NoInitialNodes,True,807.17
instances\TV\eil30_80.csv,19,0.3,DistancePriority,True,1113.16
instances\TV\eil30_80.csv,19,0.3,DemandPriority,True,1024.85
instances\TV\eil30_80.csv,0,0.4,NoInitialNodes,True,1175.99
instances\TV\eil30_80.csv,0,0.4,DistancePriority,False,847.15
instances\TV\eil30_80.csv,0,0.4,DemandPriority,True,1047.0
instances\TV\eil30_80.csv,1,0.4,NoInitialNodes,True,1190.51
instances\TV\eil30_80.csv,1,0.4,DistancePriority,True,1043.24
instances\TV\eil30_80.csv,1,0.4,DemandPriority,True,1202.41
instances\TV\eil30_80.csv,2,0.4,NoInitialNodes,True,1023.29
instances\TV\eil30_80.csv,2,0.4,DistancePriority,True,993.11
instances\TV\eil30_80.csv,2,0.4,DemandPriority,False,1042.75
instances\TV\eil30_80.csv,3,0.4,NoInitialNodes,True,951.45
instances\TV\eil30_80.csv,3,0.4,DistancePriority,False,998.22
instances\TV\eil30_80.csv,3,0.4,DemandPriority,True,1282.95
instances\TV\eil30_80.csv,4,0.4,NoInitialNodes,True,1079.02
instances\TV\eil30_80.csv,4,0.4,DistancePriority,True,1164.62
instances\TV\eil30_80.csv,4,0.4,DemandPriority,True,1278.83
instances\TV\eil30_80.csv,5,0.4,NoInitialNodes,True,1047.73
instances\TV\eil30_80.csv,5,0.4,DistancePriority,True,1111.49
instances\TV\eil30_80.csv,5,0.4,DemandPriority,False,851.78
instances\TV\eil30_80.csv,6,0.4,NoInitialNodes,True,999.66
instances\TV\eil30_80.csv,6,0.4,DistancePriority,True,1212.52
instances\TV\eil30_80.csv,6,0.4,DemandPriority,True,1239.1
instances\TV\eil30_80.csv,7,0.4,NoInitialNodes,True,1227.25
instances\TV\eil30_80.csv,7,0.4,DistancePriority,True,1143.6
instances\TV\eil30_80.csv,7,0.4,DemandPriority,True,923.72
instances\TV\eil30_80.csv,8,0.4,NoInitialNodes,True,1013.76
instances\TV\eil30_80.csv,8,0.4,DistancePriority,True,1209.19
instances\TV\eil30_80.csv,8,0.4,DemandPriority,True,1354.68
instances\TV\eil30_80.csv,9,0.4,NoInitialNodes,True,1051.73
instances\TV\eil30_80.csv,9,0.4,DistancePriority,True,1006.28
instances\TV\eil30_80.csv,9,0.4,DemandPriority,True,1364.22
instances\TV\eil30_80.csv,10,0.4,NoInitialNodes,True,1146.72
instances\TV\eil30_80.csv,10,0.4,DistancePriority,True,1189.51
instances\TV\eil30_80.csv,10,0.4,DemandPriority,True,1200.52
instances\TV\eil30_80.csv,11,0.4,NoInitialNodes,True,1170.17
instances\TV\eil30_80.csv,11,0.4,DistancePriority,True,1035.09
instances\TV\eil30_80.csv,11,0.4,DemandPriority,False,966.37
instances\TV\eil30_80.csv,12,0.4,NoInitialNodes,True,1169.61
instances\TV\eil30_80.csv,12,0.4,DistancePriority,True,1080.61
instances\TV\eil30_80.csv,12,0.4,DemandPriority,True,967.82
instances\TV\eil30_80.csv,13,0.4,NoInitialNodes,True,1053.61
instances\TV\eil30_80.csv,13,0.4,DistancePriority,False,845.3
instances\TV\eil30_80.csv,13,0.4,DemandPriority,True,1167.1
instances\TV\eil30_80.csv,14,0.4,NoInitialNodes,True,1151.82
instances\TV\eil30_80.csv,14,0.4,DistancePriority,True,1134.02
instances\TV\eil30_80.csv,14,0.4,DemandPriority,True,1133.34
instances\TV\eil30_80.csv,15,0.4,NoInitialNodes,True,1000.64
instances\TV\eil30_80.csv,15,0.4,DistancePriority,True,1070.85
instances\TV\eil30_80.csv,15,0.4,DemandPriority,True,1237.1
instances\TV\eil30_80.csv,16,0.4,NoInitialNodes,True,1094.96
instances\TV\eil30_80.csv,16,0.4,DistancePriority,True,1094.0
instances\TV\eil30_80.csv,16,0.4,DemandPriority,True,1097.75
instances\TV\eil30_80.csv,17,0.4,NoInitialNodes,True,1025.84
instances\TV\eil30_80.csv,17,0.4,DistancePriority,True,1188.6
instances\TV\eil30_80.csv,17,0.4,DemandPriority,True,1269.5
instances\TV\eil30_80.csv,18,0.4,NoInitialNodes,True,1030.95
instances\TV\eil30_80.csv,18,0.4,DistancePriority,True,1367.9
instances\TV\eil30_80.csv,18,0.4,DemandPriority,True,1074.01
instances\TV\eil30_80.csv,19,0.4,NoInitialNodes,False,751.27
instances\TV\eil30_80.csv,19,0.4,DistancePriority,True,1186.0
instances\TV\eil30_80.csv,19,0.4,DemandPriority,True,1173.31
instances\TV\eil30_80.csv,0,0.5,NoInitialNodes,True,1058.05
instances\TV\eil30_80.csv,0,0.5,DistancePriority,True,1468.62
instances\TV\eil30_80.csv,0,0.5,DemandPriority,True,1288.51
instances\TV\eil30_80.csv,1,0.5,NoInitialNodes,True,1118.78
instances\TV\eil30_80.csv,1,0.5,DistancePriority,True,1309.55
instances\TV\eil30_80.csv,1,0.5,DemandPriority,False,1149.93
instances\TV\eil30_80.csv,2,0.5,NoInitialNodes,True,1275.51
instances\TV\eil30_80.csv,2,0.5,DistancePriority,True,1612.22
instances\TV\eil30_80.csv,2,0.5,DemandPriority,True,1213.72
instances\TV\eil30_80.csv,3,0.5,NoInitialNodes,True,1251.54
instances\TV\eil30_80.csv,3,0.5,DistancePriority,False,968.39
instances\TV\eil30_80.csv,3,0.5,DemandPriority,False,837.38
instances\TV\eil30_80.csv,4,0.5,NoInitialNodes,True,1222.82
instances\TV\eil30_80.csv,4,0.5,DistancePriority,True,1127.81
instances\TV\eil30_80.csv,4,0.5,DemandPriority,True,1221.77
instances\TV\eil30_80.csv,5,0.5,NoInitialNodes,False,1078.06
instances\TV\eil30_80.csv,5,0.5,DistancePriority,False,1110.73
instances\TV\eil30_80.csv,5,0.5,DemandPriority,True,1132.27
instances\TV\eil30_80.csv,6,0.5,NoInitialNodes,True,1312.05
instances\TV\eil30_80.csv,6,0.5,DistancePriority,True,1336.29
instances\TV\eil30_80.csv,6,0.5,DemandPriority,True,1311.16
instances\TV\eil30_80.csv,7,0.5,NoInitialNodes,True,1249.32
instances\TV\eil30_80.csv,7,0.5,DistancePriority,True,1274.12
instances\TV\eil30_80.csv,7,0.5,DemandPriority,True,1200.52
instances\TV\eil30_80.csv,8,0.5,NoInitialNodes,True,1295.62
instances\TV\eil30_80.csv,8,0.5,DistancePriority,False,1016.65
instances\TV\eil30_80.csv,8,0.5,DemandPriority,True,1469.27
instances\TV\eil30_80.csv,9,0.5,NoInitialNodes,True,1381.5
instances\TV\eil30_80.csv,9,0.5,DistancePriority,True,1091.48
instances\TV\eil30_80.csv,9,0.5,DemandPriority,True,1132.41
instances\TV\eil30_80.csv,10,0.5,NoInitialNodes,True,1203.99
instances\TV\eil30_80.csv,10,0.5,DistancePriority,True,1332.4
instances\TV\eil30_80.csv,10,0.5,DemandPriority,True,1194.8
instances\TV\eil30_80.csv,11,0.5,NoInitialNodes,True,991.28
instances\TV\eil30_80.csv,11,0.5,DistancePriority,True,1195.76
instances\TV\eil30_80.csv,11,0.5,DemandPriority,True,1310.21
instances\TV\eil30_80.csv,12,0.5,NoInitialNodes,True,1220.2
instances\TV\eil30_80.csv,12,0.5,DistancePriority,True,1296.03
instances\TV\eil30_80.csv,12,0.5,DemandPriority,True,1357.95
instances\TV\eil30_80.csv,13,0.5,NoInitialNodes,True,1120.29
instances\TV\eil30_80.csv,13,0.5,DistancePriority,True,1333.57
instances\TV\eil30_80.csv,13,0.5,DemandPriority,False,1130.36
instances\TV\eil30_80.csv,14,0.5,NoInitialNodes,True,1243.29
instances\TV\eil30_80.csv,14,0.5,DistancePriority,True,1232.75
instances\TV\eil30_80.csv,14,0.5,DemandPriority,True,1515.32
instances\TV\eil30_80.csv,15,0.5,NoInitialNodes,True,1286.92
instances\TV\eil30_80.csv,15,0.5,DistancePriority,True,1397.51
instances\TV\eil30_80.csv,15,0.5,DemandPriority,True,1207.93
instances\TV\eil30_80.csv,16,0.5,NoInitialNodes,True,1294.62
instances\TV\eil30_80.csv,16,0.5,DistancePriority,True,1324.95
instances\TV\eil30_80.csv,16,0.5,DemandPriority,True,1366.95
instances\TV\eil30_80.csv,17,0.5,NoInitialNodes,True,1213.91
instances\TV\eil30_80.csv,17,0.5,DistancePriority,True,1254.87
instances\TV\eil30_80.csv,17,0.5,DemandPriority,True,1286.52
instances\TV\eil30_80.csv,18,0.5,NoInitialNodes,True,1244.46
instances\TV\eil30_80.csv,18,0.5,DistancePriority,True,1235.11
instances\TV\eil30_80.csv,18,0.5,DemandPriority,True,1120.64
instances\TV\eil30_80.csv,19,0.5,NoInitialNodes,True,1121.7
instances\TV\eil30_80.csv,19,0.5,DistancePriority,True,1166.43
instances\TV\eil30_80.csv,19,0.5,DemandPriority,True,1279.55
instances\TV\eil30_80.csv,0,0.6,NoInitialNodes,True,1666.21
instances\TV\eil30_80.csv,0,0.6,DistancePriority,True,1564.17
instances\TV\eil30_80.csv,0,0.6,DemandPriority,True,1551.96
instances\TV\eil30_80.csv,1,0.6,NoInitialNodes,True,1316.74
instances\TV\eil30_80.csv,1,0.6,DistancePriority,True,1644.7
instances\TV\eil30_80.csv,1,0.6,DemandPriority,True,1294.86
instances\TV\eil30_80.csv,2,0.6,NoInitialNodes,True,1336.06
instances\TV\eil30_80.csv,2,0.6,DistancePriority,True,1453.14
instances\TV\eil30_80.csv,2,0.6,DemandPriority,True,1143.61
instances\TV\eil30_80.csv,3,0.6,NoInitialNodes,True,1238.07
instances\TV\eil30_80.csv,3,0.6,DistancePriority,True,1514.07
instances\TV\eil30_80.csv,3,0.6,DemandPriority,True,1585.74
